url,title,category,product_type,price_excluded_tax,price_included_tax,price,tax,rating,num_reviews
https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,The Dovekeepers,Add a comment,Books,£48.78,£48.78,£48.78,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,The First Hostage (J.B. Collins #2),Fiction,Books,£25.85,£25.85,£25.85,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,The Guilty (Will Robie #4),Thriller,Books,£13.82,£13.82,£13.82,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,Books,£28.77,£28.77,£28.77,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html,The Last Mile (Amos Decker #2),Mystery,Books,£54.21,£54.21,£54.21,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,The Hidden Oracle (The Trials of Apollo #1),Fantasy,Books,£52.26,£52.26,£52.26,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,The Immortal Life of Henrietta Lacks,Add a comment,Books,£40.67,£40.67,£40.67,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-literature-book-big-ideas-simply-explained_755/index.html,The Literature Book (Big Ideas Simply Explained),Nonfiction,Books,£17.43,£17.43,£17.43,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-loney_756/index.html,The Loney,Horror,Books,£23.40,£23.40,£23.40,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,Books,£10.40,£10.40,£10.40,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,The Long Haul (Diary of a Wimpy Kid #9),Humor,Books,£44.07,£44.07,£44.07,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,The Marriage of Opposites,Historical Fiction,Books,£28.08,£28.08,£28.08,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",Sequential Art,Books,£38.39,£38.39,£38.39,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,Books,£21.95,£21.95,£21.95,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,Old School (Diary of a Wimpy Kid #10),Humor,Books,£11.83,£11.83,£11.83,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,Once Was a Time,Childrens,Books,£18.28,£18.28,£18.28,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/pet-sematary_726/index.html,Pet Sematary,Horror,Books,£10.56,£10.56,£10.56,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help,Books,£52.15,£52.15,£52.15,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,Books,£50.89,£50.89,£50.89,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",Sequential Art,Books,£25.48,£25.48,£25.48,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/rain-fish_728/index.html,Rain Fish,Childrens,Books,£23.57,£23.57,£23.57,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/robin-war_730/index.html,Robin War,Sequential Art,Books,£47.82,£47.82,£47.82,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/salt_731/index.html,salt.,Poetry,Books,£46.78,£46.78,£46.78,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,See America: A Celebration of Our National Parks & Treasured Sites,Travel,Books,£48.87,£48.87,£48.87,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/shtum_733/index.html,Shtum,Fiction,Books,£55.84,£55.84,£55.84,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",Sequential Art,Books,£35.43,£35.43,£35.43,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/steve-jobs_737/index.html,Steve Jobs,Default,Books,£39.50,£39.50,£39.50,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,Someone Like You (The Harrisons #2),Contemporary,Books,£52.79,£52.79,£52.79,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,Books,£44.74,£44.74,£44.74,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,Still Life with Bread Crumbs,Fiction,Books,£26.41,£26.41,£26.41,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),Sequential Art,Books,£11.89,£11.89,£11.89,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,I am a Hero Omnibus Volume 1,Sequential Art,Books,£54.63,£54.63,£54.63,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,The Power of Habit: Why We Do What We Do in Life and Business,Default,Books,£16.88,£16.88,£16.88,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,Swell: A Year of Waves,Nonfiction,Books,£45.58,£45.58,£45.58,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",Sequential Art,Books,£29.17,£29.17,£29.17,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,Books,£57.36,£57.36,£57.36,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,"Hush, Hush (Hush, Hush #1)",Default,Books,£47.02,£47.02,£47.02,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,Books,£14.75,£14.75,£14.75,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,I Am Pilgrim (Pilgrim #1),Fiction,Books,£10.60,£10.60,£10.60,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,Island of Dragons (Unwanteds #7),Fantasy,Books,£29.65,£29.65,£29.65,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,Books,£25.98,£25.98,£25.98,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html,Let It Out: A Journey Through Journaling,Nonfiction,Books,£26.79,£26.79,£26.79,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,Lady Midnight (The Dark Artifices #1),Default,Books,£16.28,£16.28,£16.28,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,Books,£19.55,£19.55,£19.55,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",Default,Books,£46.91,£46.91,£46.91,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,Books,£29.14,£29.14,£29.14,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,Love Is a Mix Tape (Music #1),Music,Books,£18.03,£18.03,£18.03,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,Lowriders to the Center of the Earth (Lowriders in Space #2),Sequential Art,Books,£51.51,£51.51,£51.51,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,Made to Stick: Why Some Ideas Survive and Others Die,Business,Books,£38.85,£38.85,£38.85,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,More Than Music (Chasing the Dream #1),Add a comment,Books,£37.61,£37.61,£37.61,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,Luckiest Girl Alive,Default,Books,£49.83,£49.83,£49.83,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,Luis Paints the World,Childrens,Books,£53.95,£53.95,£53.95,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,Mr. Mercedes (Bill Hodges Trilogy #1),Fiction,Books,£28.90,£28.90,£28.90,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,My Kind of Crazy,Young Adult,Books,£40.36,£40.36,£40.36,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,My Mrs. Brown,Fiction,Books,£24.48,£24.48,£24.48,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,My Name Is Lucy Barton,Fiction,Books,£41.56,£41.56,£41.56,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,Crazy Love: Overwhelmed by a Relentless God,Christian,Books,£47.72,£47.72,£47.72,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,Cometh the Hour (The Clifton Chronicles #6),Fiction,Books,£25.01,£25.01,£25.01,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,Daily Fantasy Sports,Default,Books,£36.58,£36.58,£36.58,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,Dear Mr. Knightley,Fiction,Books,£11.21,£11.21,£11.21,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,Books,£37.51,£37.51,£37.51,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,Doctor Sleep (The Shining #2),Horror,Books,£40.12,£40.12,£40.12,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,Don't Get Caught,Young Adult,Books,£55.35,£55.35,£55.35,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,"Eat Fat, Get Thin",Health,Books,£54.07,£54.07,£54.07,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,Books,£51.75,£51.75,£51.75,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/el-deafo_691/index.html,El Deafo,Sequential Art,Books,£57.62,£57.62,£57.62,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,Eight Hundred Grapes,Fiction,Books,£14.39,£14.39,£14.39,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,Eligible (The Austen Project #4),Fiction,Books,£27.09,£27.09,£27.09,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/every-last-word_693/index.html,Every Last Word,Default,Books,£46.47,£46.47,£46.47,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,Books,£15.06,£15.06,£15.06,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,Feathers: Displays of Brilliant Plumage,Art,Books,£49.05,£49.05,£49.05,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,Glory over Everything: Beyond The Kitchen House,Historical Fiction,Books,£45.84,£45.84,£45.84,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,God: The Most Unpleasant Character in All Fiction,Religion,Books,£30.03,£30.03,£30.03,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,Hold Your Breath (Search and Rescue #1),Romance,Books,£28.82,£28.82,£28.82,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,Hamilton: The Revolution,Nonfiction,Books,£58.79,£58.79,£58.79,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,Greek Mythic History,Default,Books,£10.23,£10.23,£10.23,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,Angels & Demons (Robert Langdon #1),Default,Books,£51.48,£51.48,£51.48,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,Angels Walking (Angels Walking #1),Add a comment,Books,£34.20,£34.20,£34.20,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,Books,£58.14,£58.14,£58.14,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,Art Ops Vol. 1,Sequential Art,Books,£48.80,£48.80,£48.80,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Barefoot Contessa Back to Basics,Food and Drink,Books,£28.01,£28.01,£28.01,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/balloon-animals_665/index.html,Balloon Animals,Fiction,Books,£17.03,£17.03,£17.03,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,Books,£50.62,£50.62,£50.62,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/batman-europa_668/index.html,Batman: Europa,Sequential Art,Books,£32.01,£32.01,£32.01,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,Brain on Fire: My Month of Madness,Nonfiction,Books,£49.32,£49.32,£49.32,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,Books,£37.80,£37.80,£37.80,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,Catching Jordan (Hundred Oaks),Young Adult,Books,£50.83,£50.83,£50.83,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,"Carry On, Warrior: Thoughts on Life Unarmed",Default,Books,£31.85,£31.85,£31.85,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/carrie_671/index.html,Carrie,Default,Books,£46.23,£46.23,£46.23,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,City of Ashes (The Mortal Instruments #2),Default,Books,£47.27,£47.27,£47.27,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/cell_674/index.html,Cell,Add a comment,Books,£20.29,£20.29,£20.29,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,City of Bones (The Mortal Instruments #1),Default,Books,£43.28,£43.28,£43.28,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,City of Fallen Angels (The Mortal Instruments #4),Default,Books,£11.23,£11.23,£11.23,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,City of Glass (The Mortal Instruments #3),Fantasy,Books,£56.02,£56.02,£56.02,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,The Star-Touched Queen,Fantasy,Books,£32.30,£32.30,£32.30,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,The Silent Sister (Riley MacPherson #1),Fiction,Books,£46.29,£46.29,£46.29,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,Books,£37.55,£37.55,£37.55,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,Will You Won't You Want Me?,Womens Fiction,Books,£13.86,£13.86,£13.86,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,Books,£27.06,£27.06,£27.06,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,Books,£11.53,£11.53,£11.53,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/rook_647/index.html,Rook,Add a comment,Books,£37.86,£37.86,£37.86,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,Searching for Meaning in Gailana,Fantasy,Books,£38.73,£38.73,£38.73,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,"The Three Searches, Meaning, and the Story",Default,Books,£13.33,£13.33,£13.33,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,1491: New Revelations of the Americas Before Columbus,History,Books,£21.80,£21.80,£21.80,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,A Brush of Wings (Angels Walking #3),Add a comment,Books,£55.51,£55.51,£55.51,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,A Distant Mirror: The Calamitous 14th Century,History,Books,£14.58,£14.58,£14.58,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,A Man Called Ove,Fiction,Books,£39.72,£39.72,£39.72,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,A People's History of the United States,Add a comment,Books,£40.79,£40.79,£40.79,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,Books,£56.48,£56.48,£56.48,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,A Study in Scarlet (Sherlock Holmes #1),Mystery,Books,£16.73,£16.73,£16.73,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,A Time of Torment (Charlie Parker #14),Mystery,Books,£48.35,£48.35,£48.35,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Sequential Art,Books,£10.90,£10.90,£10.90,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/abstract-city_658/index.html,Abstract City,Nonfiction,Books,£56.37,£56.37,£56.37,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,Clockwork Angel (The Infernal Devices #1),Default,Books,£44.14,£44.14,£44.14,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,All the Light We Cannot See,Historical,Books,£29.87,£29.87,£29.87,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,How to Speak Golf: An Illustrated Guide to Links Lingo,Default,Books,£58.32,£58.32,£58.32,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,No Love Allowed (Dodge Cove #1),Young Adult,Books,£54.65,£54.65,£54.65,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/most-wanted_623/index.html,Most Wanted,Mystery,Books,£35.28,£35.28,£35.28,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,"Love, Lies and Spies",Historical Fiction,Books,£20.55,£20.55,£20.55,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,Murder at the 42nd Street Library (Raymond Ambler #1),Mystery,Books,£54.36,£54.36,£54.36,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,Poisonous (Max Revere Novels #3),Mystery,Books,£26.80,£26.80,£26.80,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,One with You (Crossfire #5),Add a comment,Books,£15.71,£15.71,£15.71,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,Psycho: Sanitarium (Psycho #1.5),Horror,Books,£36.97,£36.97,£36.97,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,Books,£43.14,£43.14,£43.14,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,Books,£21.21,£21.21,£21.21,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,Raspberry Pi Electronics Projects for the Evil Genius,Default,Books,£49.67,£49.67,£49.67,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,Stars Above (The Lunar Chronicles #4.5),Young Adult,Books,£48.05,£48.05,£48.05,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-children_633/index.html,The Children,Add a comment,Books,£11.88,£11.88,£11.88,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,The Diary of a Young Girl,Nonfiction,Books,£59.90,£59.90,£59.90,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,The Dinner Party,Fiction,Books,£56.54,£56.54,£56.54,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,The Epidemic (The Program 0.6),Young Adult,Books,£14.44,£14.44,£14.44,£0.00,star-rating Five,0
https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,Books,£59.15,£59.15,£59.15,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,The Golden Condom: And Other Essays on Love Lost and Found,Psychology,Books,£39.43,£39.43,£39.43,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,Code Name Verity (Code Name Verity #1),Add a comment,Books,£22.13,£22.13,£22.13,£0.00,star-rating Four,0
https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,Books,£26.20,£26.20,£26.20,£0.00,star-rating One,0
https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,Books,£33.26,£33.26,£33.26,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,Off the Hook (Fishing for Trouble #1),Romance,Books,£47.67,£47.67,£47.67,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,Playing with Fire,Mystery,Books,£13.71,£13.71,£13.71,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,Books,£21.15,£21.15,£21.15,£0.00,star-rating Two,0
https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,Take Me Home Tonight (Rock Star Romance #3),Romance,Books,£53.98,£53.98,£53.98,£0.00,star-rating Three,0
https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,Sleeping Giants (Themis Files #1),Science Fiction,Books,£48.74,£48.74,£48.74,£0.00,star-rating One,0
